A_LLEGADA,A_SERVICIO,TIE_LLEGADA,TIE_SERVICIO,TIE_EXACTO_LLEGADA,TIE_INI_SERVICIO,TIE_FIN_SERVICIO,TIE_ESPERA,TIE_EN_SISTEMA
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,1.7577796618689758,1.7577796618689758,5.053616527873305,0.0,3.295836866004329
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,3.5155593237379517,5.053616527873305,8.349453393877635,1.5380572041353533,4.833894070139682
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,5.2733389856069275,8.349453393877635,11.645290259881964,3.0761144082707075,6.371951274275037
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,7.031118647475903,11.645290259881964,14.941127125886293,4.614171612406061,7.91000847841039
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,8.78889830934488,14.941127125886293,18.236963991890622,6.152228816541413,9.448065682545742
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,10.546677971213857,18.236963991890622,21.53280085789495,7.690286020676766,10.986122886681095
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,12.304457633082833,21.53280085789495,24.82863772389928,9.228343224812118,12.524180090816447
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,14.06223729495181,24.82863772389928,28.12447458990361,10.76640042894747,14.0622372949518
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,15.820016956820787,28.12447458990361,31.42031145590794,12.304457633082823,15.600294499087152
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,17.577796618689764,31.42031145590794,34.71614832191227,13.842514837218175,17.138351703222504
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,19.33557628055874,34.71614832191227,38.0119851879166,15.380572041353531,18.67640890735786
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,21.093355942427717,38.0119851879166,41.30782205392093,16.918629245488884,20.214466111493213
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,22.851135604296694,41.30782205392093,44.60365891992526,18.456686449624236,21.752523315628565
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,24.60891526616567,44.60365891992526,47.89949578592959,19.99474365375959,23.290580519763918
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,26.366694928034647,47.89949578592959,51.19533265193392,21.53280085789494,24.82863772389927
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,28.124474589903624,51.19533265193392,54.491169517938246,23.070858062030293,26.366694928034622
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,29.8822542517726,54.491169517938246,57.787006383942575,24.608915266165646,27.904752132169975
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,31.640033913641577,57.787006383942575,61.082843249946905,26.146972470300998,29.442809336305327
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,33.397813575510554,61.082843249946905,64.37868011595123,27.68502967443635,30.98086654044068
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,35.15559323737953,64.37868011595123,67.67451698195555,29.2230868785717,32.51892374457603
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,36.9133728992485,67.67451698195555,70.97035384795987,30.761144082707048,34.05698094871138
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,38.671152561117474,70.97035384795987,74.26619071396419,32.2992012868424,35.595038152846726
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,40.42893222298645,74.26619071396419,77.56202757996851,33.837258490977746,37.133095356982075
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,42.18671188485542,77.56202757996851,80.85786444597284,35.375315695113095,38.671152561117424
0.3333333333333333,0.3333333333333333,1.7577796618689758,3.295836866004329,43.94449154672439,80.85786444597284,84.15370131197716,36.913372899248444,40.20920976525277
